0	9638623.51	5847997.68	-1017.13	0.00887645869932385
0	9638623.51	5847997.68	-987.13	0.005620457553698588
0	9638623.51	5847997.68	-957.13	0.043698956439166235
0	9638623.51	5847997.68	-927.13	0.0857463372509773
0	9638623.51	5847997.68	-897.13	0.0922410087637165
0	9638623.51	5847997.68	-867.13	0.04462059688385666
0	9638623.51	5847997.68	-837.13	0.01001116219384784
0	9638623.51	5847997.68	-807.13	0.003448070111449517
0	9638623.51	5847997.68	-777.13	0.024685892946179174
0	9638623.51	5847997.68	-747.13	0.06602444041153792
0	9638623.51	5848027.68	-1017.13	0.012237428486178016
0	9638623.51	5848027.68	-987.13	0.0010216254199901123
0	9638623.51	5848027.68	-957.13	0.027857747628225
0	9638623.51	5848027.68	-927.13	0.06892692394506515
0	9638623.51	5848027.68	-897.13	0.09459835310333249
0	9638623.51	5848027.68	-867.13	0.05844583456652606
0	9638623.51	5848027.68	-837.13	0.015321058248991916
0	9638623.51	5848027.68	-807.13	0.0002583474951698884
0	9638623.51	5848027.68	-777.13	0.009070931098399286
0	9638623.51	5848027.68	-747.13	0.026707772098846894
0	9638623.51	5848057.68	-1017.13	0.006060884602398732
0	9638623.51	5848057.68	-987.13	0.00019385496988009188
0	9638623.51	5848057.68	-957.13	0.010167919114712189
0	9638623.51	5848057.68	-927.13	0.022459942625107508
0	9638623.51	5848057.68	-897.13	0.015259467792244085
0	9638623.51	5848057.68	-867.13	0.006251485585116428
0	9638623.51	5848057.68	-837.13	0.0033776687423442524
0	9638623.51	5848057.68	-807.13	0.003398764262741474
0	9638623.51	5848057.68	-777.13	0.01214784841924819
0	9638623.51	5848057.68	-747.13	0.0002864455788782382
0	9638623.51	5848087.68	-1017.13	0.007075517983416827
0	9638623.51	5848087.68	-987.13	0.012238637884583932
0	9638623.51	5848087.68	-957.13	0.002079220587988816
0	9638623.51	5848087.68	-927.13	0.00030039948802826404
0	9638623.51	5848087.68	-897.13	3.9462303398801196e-05
0	9638623.51	5848087.68	-867.13	0.009720194020616909
0	9638623.51	5848087.68	-837.13	0.01836612870671539
0	9638623.51	5848087.68	-807.13	0.03203022330290045
0	9638623.51	5848087.68	-777.13	0.015062906476743115
0	9638623.51	5848087.68	-747.13	0.0032306123484602016
0	9638623.51	5848117.68	-1017.13	0.07952513479525539
0	9638623.51	5848117.68	-987.13	0.08045497447508192
0	9638623.51	5848117.68	-957.13	0.03279304516466092
0	9638623.51	5848117.68	-927.13	0.0007623601812930906
0	9638623.51	5848117.68	-897.13	0.004895862803797044
0	9638623.51	5848117.68	-867.13	0.039597926478889135
0	9638623.51	5848117.68	-837.13	0.03622793203492939
0	9638623.51	5848117.68	-807.13	0.009353950437405726
0	9638623.51	5848117.68	-777.13	0.0035911269951114087
0	9638623.51	5848117.68	-747.13	0.013900622331830386
0	9638623.51	5848147.68	-1017.13	0.1395746499502123
0	9638623.51	5848147.68	-987.13	0.10535592243810345
0	9638623.51	5848147.68	-957.13	0.02343205669645563
0	9638623.51	5848147.68	-927.13	0.00313363254187442
0	9638623.51	5848147.68	-897.13	0.002152368282130479
0	9638623.51	5848147.68	-867.13	0.00902621759589401
0	9638623.51	5848147.68	-837.13	9.809215608786336e-05
0	9638623.51	5848147.68	-807.13	0.0006918849176069713
0	9638623.51	5848147.68	-777.13	0.0033042257464042475
0	9638623.51	5848147.68	-747.13	0.002086720984708282
0	9638623.51	5848177.68	-1017.13	0.08129186772392373
0	9638623.51	5848177.68	-987.13	0.06609057561343747
0	9638623.51	5848177.68	-957.13	0.04241427572256696
0	9638623.51	5848177.68	-927.13	0.03854709195730678
0	9638623.51	5848177.68	-897.13	0.01346129908246432
0	9638623.51	5848177.68	-867.13	0.00203521558519885
0	9638623.51	5848177.68	-837.13	0.0006813227555248734
0	9638623.51	5848177.68	-807.13	0.001955946351220216
0	9638623.51	5848177.68	-777.13	0.0001368353342852922
0	9638623.51	5848177.68	-747.13	0.002452325530134246
0	9638623.51	5848207.68	-1017.13	0.07450532980252123
0	9638623.51	5848207.68	-987.13	0.0682729442678872
0	9638623.51	5848207.68	-957.13	0.08771185153285518
0	9638623.51	5848207.68	-927.13	0.08766524399394482
0	9638623.51	5848207.68	-897.13	0.040238728572510374
0	9638623.51	5848207.68	-867.13	0.009087333120971475
0	9638623.51	5848207.68	-837.13	0.0002581848848506023
0	9638623.51	5848207.68	-807.13	0.001582037169802716
0	9638623.51	5848207.68	-777.13	1.611880749576204e-05
0	9638623.51	5848207.68	-747.13	0.019025949281776394
0	9638623.51	5848237.68	-1017.13	0.112740676602674
0	9638623.51	5848237.68	-987.13	0.10279438035226272
0	9638623.51	5848237.68	-957.13	0.0950433823984883
0	9638623.51	5848237.68	-927.13	0.06951528793979332
0	9638623.51	5848237.68	-897.13	0.024725168281494493
0	9638623.51	5848237.68	-867.13	0.0070188403320862475
0	9638623.51	5848237.68	-837.13	0.0026659211304084565
0	9638623.51	5848237.68	-807.13	0.00030240602934839895
0	9638623.51	5848237.68	-777.13	0.006117778597768688
0	9638623.51	5848237.68	-747.13	0.0202881537903078
0	9638623.51	5848267.68	-1017.13	0.10663916525165329
0	9638623.51	5848267.68	-987.13	0.048623105096106935
0	9638623.51	5848267.68	-957.13	0.02788424658302803
0	9638623.51	5848267.68	-927.13	0.014770794986544978
0	9638623.51	5848267.68	-897.13	0.007772174697090572
0	9638623.51	5848267.68	-867.13	0.005053840976867041
0	9638623.51	5848267.68	-837.13	0.0018233422653073951
0	9638623.51	5848267.68	-807.13	0.001481101666762314
0	9638623.51	5848267.68	-777.13	0.000962923511063218
0	9638623.51	5848267.68	-747.13	0.0091832941435041
0	9638653.51	5847997.68	-1017.13	0.012177609156966297
0	9638653.51	5847997.68	-987.13	0.02913886389971738
0	9638653.51	5847997.68	-957.13	0.035913936273897634
0	9638653.51	5847997.68	-927.13	0.036005045155662704
0	9638653.51	5847997.68	-897.13	0.017102498003551982
0	9638653.51	5847997.68	-867.13	0.00010976561053588001
0	9638653.51	5847997.68	-837.13	0.011736607761849668
0	9638653.51	5847997.68	-807.13	0.055912140132918516
0	9638653.51	5847997.68	-777.13	0.07494987126670587
0	9638653.51	5847997.68	-747.13	0.006710935757836718
0	9638653.51	5848027.68	-1017.13	0.02023769127648904
0	9638653.51	5848027.68	-987.13	0.05875639206185727
0	9638653.51	5848027.68	-957.13	0.09838217425050573
0	9638653.51	5848027.68	-927.13	0.07038145562694499
0	9638653.51	5848027.68	-897.13	0.032114957939389815
0	9638653.51	5848027.68	-867.13	0.0003905447421976446
0	9638653.51	5848027.68	-837.13	0.008925043818024914
0	9638653.51	5848027.68	-807.13	0.03992405916577327
0	9638653.51	5848027.68	-777.13	0.04909171237702485
0	9638653.51	5848027.68	-747.13	0.016496872074339974
0	9638653.51	5848057.68	-1017.13	0.035211039768783106
0	9638653.51	5848057.68	-987.13	0.07270742012708281
0	9638653.51	5848057.68	-957.13	0.07667537159151402
0	9638653.51	5848057.68	-927.13	0.03090187602403097
0	9638653.51	5848057.68	-897.13	0.0013043958690887169
0	9638653.51	5848057.68	-867.13	0.0031097250775472657
0	9638653.51	5848057.68	-837.13	0.007618628847455468
